SIC5L4;SIC7L4;Level 5 text description
3569;2819;Sealing machines manufacturing
3569;2819;Smoke generator manufacturing
3569;2819;Specialised parts for general purpose machinery and equipment manufacturing
3569;2819;Spray guns (and similar appliances) manufacturing
3569;2819;Spraying machinery manufacturing (not agricultural)
3569;2819;Steam-cleaning machines manufacturing
3569;2819;Transport refrigeration equipment manufacturing
3569;2819;Unit air-conditioners manufacturing
3569;2819;Vacuum cleaners commercial manufacturing
3569;2819;Ventilating fan manufacturing (industrial)
3569;2819;Ventilation equipment manufacturing (not room air-conditioner)
3569;2819;Water cooler, electric, manufacturing
3569;2819;Water filter manufacturing
3569;2819;Water gas generators manufacturing
3569;2819;Water treatment machinery manufacturing or repairing
3569;2819;Weighbridges and heavy weighing equipment manufacturing and installation
3569;2819;Weighbridges and heavy weighing equipment manufacturing and installation
3569;2819;Weighing machine manufacturing
3569;2819;Weighing machine, mechanical, manufacturing
3569;2819;Weighing machinery (other than sensitive laboratory balances) manufacturing
3569;2819;Weighing machinery converting weights to counts manufacturing
3569;2819;Weighing machinery incorporating calculators manufacturing
3569;2819;Weighing machinery manufacturing (converting weight to counts or performing other operations based on weight)
3569;2819;Wrapping machine manufacturing
3572;2819;Acetylene welding and cutting machine manufacturing
3572;2819;Acetylene welding machine manufacturing
3572;2819;Filing machines manufacturing
3572;2819;Foot-operated kick-presses manufacturing
3572;2819;Gas operated welding equipment manufacturing
3572;2819;Plastic welder manufacturing (Non-electric)
3572;2819;Welding equipment (gas) manufacturing
3572;2819;Welding machines (gas) manufacturing
3579;2819;Coin-operated vending machine manufacturing
3590;2819;Automatic computing scale manufacturing
3660;2819;Heater, motor vehicle, manufacturing
3660;2819;Heaters and demisters, automotive, manufacturing
3830;2819;Automotive air-conditioner manufacturing
3571;2821;Hay loader manufacturing
3571;2821;Agricultural implement manufacturing
3571;2821;Agricultural machinery manufacturing
3571;2821;Agricultural tractor manufacturing
3571;2821;Animal husbandry machinery manufacturing
3571;2821;Animal-drawn machinery manufacturing (agriculture)
3571;2821;Attachments or couplings to farming trailers  manufacturing (like choppers or spreaders)
3571;2821;Back hoes manufacturing
3571;2821;Balers manufacturing
3571;2821;Bee keeping machinery manufacturing
3571;2821;Brooder electric manufacturing
3571;2821;Brooder, metal, manufacturing or repairing
3571;2821;Cane cutting machinery manufacturing
3571;2821;Clover huller manufacturing
3571;2821;Combined harvester-threshers manufacturing
3571;2821;Corn husker manufacturing
3571;2821;Corn sheller manufacturing
3571;2821;Corn shredder manufacturing
3571;2821;Cotton sorting machinery manufacturing
3571;2821;Crop cleaning machines manufacturing
3571;2821;Crusher and feed grinder manufacturing
3571;2821;Cultivator manufacturing
3571;2821;Cutter bars manufacturing
3571;2821;Farm implement manufacturing
3571;2821;Farm machinery manufacturing
3571;2821;Farm tractor manufacturing
3571;2821;Feed mixer manufacturing
3571;2821;Fertilising machinery manufacturing
3571;2821;Fodder preparing equipment manufacturing
3571;2821;Forage harvester manufacturing 
3571;2821;Forestry machinery manufacturing
3571;2821;Fruit cleaning machinery manufacturing
3571;2821;Fruit grading machinery manufacturing
3571;2821;Grading machines manufacturing (agricultural purposes)
3571;2821;Grain binder manufacturing
3571;2821;Grain crusher manufacturing
3571;2821;Grain harvester manufacturing
3571;2821;Grain stacker manufacturing
3571;2821;Grass catcher manufacturing
3571;2821;Grass stripper manufacturing
3571;2821;Harrowing machine manufacturing
3571;2821;Harrows manufacturing
3571;2821;Harvesting machinery manufacturing
3571;2821;Hay elevator manufacturing
3571;2821;Hay making equipment manufacturing
3571;2821;Hay mower manufacturing
3571;2821;Hay press manufacturing
3571;2821;Hay stacker manufacturing (machinery)
3571;2821;Hay tedder manufacturing
3571;2821;Heavy engineering (agricultural machinery)
3571;2821;Hoes manufacturing (not handtool)
3571;2821;Horticultural machinery manufacturing
3571;2821;Irrigation equipment manufacturing (except domestic type sprinklers)
3571;2821;Lawn mowers manufacturing (electric)
3571;2821;Lime spreader manufacturing
3571;2821;Manufacture of agricultural and forestry machinery (for manufacture of non-power-driven agricultural hand tools, see 2593)
3571;2821;Manufacture of agricultural machinery for soil preparation, planting or fertilizing: ploughs, manure spreaders, seeders, harrows etc
3571;2821;Manufacture of agricultural self-loading or self-unloading trailers or semi-trailers (for manufacture of road trailers or semi-trailers, see 2920)
3571;2821;Manufacture of bee-keeping machinery (agricultural)
3571;2821;Manufacture of equipment for preparing fodder (agricultural)
3571;2821;Manufacture of harvesting or threshing machinery: harvesters, threshers, sorters etc
3571;2821;Manufacture of machines for cleaning, sorting or grading eggs, fruit etc. (agricultural) (for manufacture of machinery to clean, sort or grade seed, grain or dried leguminous vegetables see 2825)
3571;2821;Manufacture of milking machines (for manufacture of cream separators, see 2825)
3571;2821;Manufacture of mowers, including lawnmowers
3571;2821;Manufacture of poultry-keeping machinery (agricultural)
3571;2821;Manufacture of spraying machinery for agricultural use
3571;2821;Manufacture of tractors used in agriculture and forestry (for manufacture of road tractors for semi-trailers, see 2910)
3571;2821;Manufacture of walking (pedestrian-controlled) tractors (for manufacture of road tractors for semi-trailers, see 2910)
3571;2821;Manure spreader manufacturing
3571;2821;Motor mower manufacturing
3571;2821;Mowers manufacturing (lawn or hay)
3571;2821;Off-road transport equipment manufacturing (agriculture)
3571;2821;Planting machine manufacturing
3571;2821;Plough manufacturing
3571;2821;Potato digger manufacturing
3571;2821;Poultry keeping machinery manufacturing
3571;2821;Reaper manufacturing
3571;2821;Rotary hoeing equipment manufacturing
3571;2821;Seed cleaning machine manufacturing
3571;2821;Seeder manufacturing
3571;2821;Self-propelled tractor or animal-drawn machinery manufacturing
3571;2821;Sheep-shearing handtool or clipper manufacturing (electric)
3571;2821;Soil pulveriser manufacturing
3571;2821;Sorting, cleaning or grading machines manufacturing (eggs, fruit or other crop)
3571;2821;Spraying machinery manufacturing- for agricultural use
3571;2821;Stacker, agricultural, manufacturing
3571;2821;Thinners (crop - agriculture) manufacturing
3571;2821;Threshing machinery manufacturing
3571;2821;Tractor assembling
3571;2821;"Tractors manufacturing (manually-controlled; fitted with wings or devices)"
3571;2821;Trailers - self-loading or self-unloading manufacturing (designed for agricultural purposes)
3571;2821;Weeders manufacturing
3571;2821;Weeding machine manufacturing
3571;2821;Windmill manufacturing
3571;2821;Wool baler manufacturing
3571;2821;Wool pack machinery manufacturing
3571;2821;Wool press machinery manufacturing
3572;2822;Manufacture of draw-benches, thread rollers or machines for working wires
3572;2822;Manufacture of drop hammers
3572;2822;Manufacture of electroplating machinery
3572;2822;Manufacture of forging machines
3572;2822;Manufacture of hydraulic brakes
3572;2822;Manufacture of hydraulic presses
3572;2822;Manufacture of machine tools for turning, drilling, milling, shaping, planing, boring, grinding etc
3572;2822;Manufacture of machine tools for working metals and other materials (wood, bone, stone, hard rubber, hard plastics, cold glass etc.), including those using a laser beam, ultrasonic waves, plasma arc, magnetic pulse etc
3572;2822;Manufacture of metal-forming machinery and machine tools
3572;2822;Manufacture of parts and accessories for metal forming machinery and machine tools: work holders, dividing heads and other special attachments for machine tools
3572;2822;Manufacture of presses for the manufacture of particle board and the like
3572;2822;Manufacture of punch presses
3572;2822;Manufacture of stamping or pressing machine tools
3572;2822;Manufacture of stationary machines for nailing, stapling, gluing or otherwise assembling wood, cork, bone, hard rubber or plastics etc
3572;2822;Manufacture of stationary rotary or rotary percussion drills, filing machines, riveters, sheet metal cutters etc
3572;2822;Arbor machine tool accessory manufacturing
3572;2822;Automatic lathe manufacturing
3572;2822;Automatic screw machine tool manufacturing
3572;2822;Bending machine manufacturing
3572;2822;Bolt cutter machine manufacturing
3572;2822;Boring machine tool manufacturing
3572;2822;Brazing machines manufacturing
3572;2822;Broach, machine tool accessory, manufacturing
3572;2822;Broaching machine, horizontal, manufacturing
3572;2822;Buffing machine manufacturing
3572;2822;Burnishing machine manufacturing
3572;2822;Cabinet maker's machine manufacturing
3572;2822;Chaser machine tool accessory manufacturing
3572;2822;Chucks, machine tool, manufacturing
3572;2822;Collet machine tool manufacturing
3572;2822;Contour sawing machine manufacturing
3572;2822;Countersink drill, machine tool, manufacturing
3572;2822;Cutting-off machine manufacturing
3572;2822;Diamond die manufacturing
3572;2822;Die tool machine manufacturing
3572;2822;Dividing heads and other special attachments for machine tools, manufacturing
3572;2822;Dovetailing machine manufacturing
3572;2822;Draw-benches manufacturing
3572;2822;Drill press manufacturing
3572;2822;Drilling machinery woodworking or metalworking manufacturing
3572;2822;Drop forging die manufacturing
3572;2822;Drop hammer manufacturing
3572;2822;Electron beam machines manufacturing
3572;2822;Engineering equipment manufacturing
3572;2822;Explosive powered tools manufacturing (except for construction work)
3572;2822;Face plates manufacturing (machine tools)
3572;2822;Forging hammer manufacturing
3572;2822;Forging machines manufacturing
3572;2822;Forging press manufacturing
3572;2822;Furniture makers' machinery manufacturing
3572;2822;Gear-chamfering machine manufacturing
3572;2822;Gear-cutting machine manufacturing
3572;2822;Gear-toothgrinding machine manufacturing
3572;2822;Grinding machine manufacturing 
3572;2822;Grinding tools, hand held, manufacturing
3572;2822;Grooving machine manufacturing
3572;2822;Honing machine manufacturing
3572;2822;Hydraulic press manufacturing
3572;2822;Jig and fixture, machine tool accessory, manufacturing
3572;2822;Laser, light or photon beam machines manufacturing
3572;2822;Lathe manufacturing
3572;2822;Machine tool attachment manufacturing
3572;2822;Machine tool drill manufacturing
3572;2822;Machine tool manufacturing
3572;2822;Machine tool parts manufacturing
3572;2822;Machine tool rebuilding
3572;2822;Machine tools for boring manufacturing
3572;2822;Machine tools for breaking manufacturing
